id,ts,kind,value,ok
11895,2024-01-20 11:15:15,signup,965.05,1
11896,2024-01-20 11:15:52,click,44.24,0
11897,2024-01-20 11:16:29,view,123.43,1
11898,2024-01-20 11:17:06,purchase,202.62,0
11899,2024-01-20 11:17:43,signup,281.81,1
11900,2024-01-20 11:18:20,click,361,0
11901,2024-01-20 11:18:57,view,440.19,1
11902,2024-01-20 11:19:34,purchase,519.38,0
11903,2024-01-20 11:20:11,signup,598.57,1
11904,2024-01-20 11:20:48,click,677.76,0
11905,2024-01-20 11:21:25,view,756.95,1
11906,2024-01-20 11:22:02,purchase,836.14,0
11907,2024-01-20 11:22:39,signup,915.33,1
11908,2024-01-20 11:23:16,click,994.52,0
11909,2024-01-20 11:23:53,view,73.71,1
11910,2024-01-20 11:24:30,purchase,152.9,0
11911,2024-01-20 11:25:07,signup,232.09,1
11912,2024-01-20 11:25:44,click,311.28,0
11913,2024-01-20 11:26:21,view,390.47,1
11914,2024-01-20 11:26:58,purchase,469.66,0
11915,2024-01-20 11:27:35,signup,548.85,1
11916,2024-01-20 11:28:12,click,628.04,0
11917,2024-01-20 11:28:49,view,707.23,1
11918,2024-01-20 11:29:26,purchase,786.42,0
11919,2024-01-20 11:30:03,signup,865.61,1
11920,2024-01-20 11:30:40,click,944.8,0
11921,2024-01-20 11:31:17,view,23.99,1
11922,2024-01-20 11:31:54,purchase,103.18,0
11923,2024-01-20 11:32:31,signup,182.37,1
11924,2024-01-20 11:33:08,click,261.56,0
11925,2024-01-20 11:33:45,view,340.75,1
11926,2024-01-20 11:34:22,purchase,419.94,0
11927,2024-01-20 11:34:59,signup,499.13,1
11928,2024-01-20 11:35:36,click,578.32,0
11929,2024-01-20 11:36:13,view,657.51,1
11930,2024-01-20 11:36:50,purchase,736.7,0
11931,2024-01-20 11:37:27,signup,815.89,1
11932,2024-01-20 11:38:04,click,895.08,0
11933,2024-01-20 11:38:41,view,974.27,1
11934,2024-01-20 11:39:18,purchase,53.46,0
11935,2024-01-20 11:39:55,signup,132.65,1
11936,2024-01-20 11:40:32,click,211.84,0
11937,2024-01-20 11:41:09,view,291.03,1
11938,2024-01-20 11:41:46,purchase,370.22,0
11939,2024-01-20 11:42:23,signup,449.41,1
11940,2024-01-20 11:43:00,click,528.6,0
11941,2024-01-20 11:43:37,view,607.79,1
11942,2024-01-20 11:44:14,purchase,686.98,0
11943,2024-01-20 11:44:51,signup,766.17,1
11944,2024-01-20 11:45:28,click,845.36,0
11945,2024-01-20 11:46:05,view,924.55,1
11946,2024-01-20 11:46:42,purchase,3.74,0
11947,2024-01-20 11:47:19,signup,82.93,1
11948,2024-01-20 11:47:56,click,162.12,0
11949,2024-01-20 11:48:33,view,241.31,1
11950,2024-01-20 11:49:10,purchase,320.5,0
11951,2024-01-20 11:49:47,signup,399.69,1
11952,2024-01-20 11:50:24,click,478.88,0
11953,2024-01-20 11:51:01,view,558.07,1
11954,2024-01-20 11:51:38,purchase,637.26,0
11955,2024-01-20 11:52:15,signup,716.45,1
11956,2024-01-20 11:52:52,click,795.64,0
11957,2024-01-20 11:53:29,view,874.83,1
11958,2024-01-20 11:54:06,purchase,954.02,0
11959,2024-01-20 11:54:43,signup,33.21,1
11960,2024-01-20 11:55:20,click,112.4,0
11961,2024-01-20 11:55:57,view,191.59,1
11962,2024-01-20 11:56:34,purchase,270.78,0
11963,2024-01-20 11:57:11,signup,349.97,1
11964,2024-01-20 11:57:48,click,429.16,0
11965,2024-01-20 11:58:25,view,508.35,1
11966,2024-01-20 11:59:02,purchase,587.54,0
11967,2024-01-20 11:59:39,signup,666.73,1
11968,2024-01-20 12:00:16,click,745.92,0
11969,2024-01-20 12:00:53,view,825.11,1
11970,2024-01-20 12:01:30,purchase,904.3,0
11971,2024-01-20 12:02:07,signup,983.49,1
11972,2024-01-20 12:02:44,click,62.68,0
11973,2024-01-20 12:03:21,view,141.87,1
11974,2024-01-20 12:03:58,purchase,221.06,0
11975,2024-01-20 12:04:35,signup,300.25,1
11976,2024-01-20 12:05:12,click,379.44,0
11977,2024-01-20 12:05:49,view,458.63,1
11978,2024-01-20 12:06:26,purchase,537.82,0
11979,2024-01-20 12:07:03,signup,617.01,1
11980,2024-01-20 12:07:40,click,696.2,0
11981,2024-01-20 12:08:17,view,775.39,1
11982,2024-01-20 12:08:54,purchase,854.58,0
11983,2024-01-20 12:09:31,signup,933.77,1
11984,2024-01-20 12:10:08,click,12.96,0
11985,2024-01-20 12:10:45,view,92.15,1
11986,2024-01-20 12:11:22,purchase,171.34,0
11987,2024-01-20 12:11:59,signup,250.53,1
11988,2024-01-20 12:12:36,click,329.72,0
11989,2024-01-20 12:13:13,view,408.91,1
11990,2024-01-20 12:13:50,purchase,488.1,0
11991,2024-01-20 12:14:27,signup,567.29,1
11992,2024-01-20 12:15:04,click,646.48,0
11993,2024-01-20 12:15:41,view,725.67,1
11994,2024-01-20 12:16:18,purchase,804.86,0
11995,2024-01-20 12:16:55,signup,884.05,1
11996,2024-01-20 12:17:32,click,963.24,0
11997,2024-01-20 12:18:09,view,42.43,1
11998,2024-01-20 12:18:46,purchase,121.62,0
11999,2024-01-20 12:19:23,signup,200.81,1
12000,2024-01-20 12:20:00,click,280,0
12001,2024-01-20 12:20:37,view,359.19,1
12002,2024-01-20 12:21:14,purchase,438.38,0
12003,2024-01-20 12:21:51,signup,517.57,1
12004,2024-01-20 12:22:28,click,596.76,0
12005,2024-01-20 12:23:05,view,675.95,1
12006,2024-01-20 12:23:42,purchase,755.14,0
12007,2024-01-20 12:24:19,signup,834.33,1
12008,2024-01-20 12:24:56,click,913.52,0
12009,2024-01-20 12:25:33,view,992.71,1
12010,2024-01-20 12:26:10,purchase,71.9,0
12011,2024-01-20 12:26:47,signup,151.09,1
12012,2024-01-20 12:27:24,click,230.28,0
12013,2024-01-20 12:28:01,view,309.47,1
12014,2024-01-20 12:28:38,purchase,388.66,0
12015,2024-01-20 12:29:15,signup,467.85,1
12016,2024-01-20 12:29:52,click,547.04,0
12017,2024-01-20 12:30:29,view,626.23,1
12018,2024-01-20 12:31:06,purchase,705.42,0
12019,2024-01-20 12:31:43,signup,784.61,1
12020,2024-01-20 12:32:20,click,863.8,0
12021,2024-01-20 12:32:57,view,942.99,1
12022,2024-01-20 12:33:34,purchase,22.18,0
12023,2024-01-20 12:34:11,signup,101.37,1
12024,2024-01-20 12:34:48,click,180.56,0
12025,2024-01-20 12:35:25,view,259.75,1
12026,2024-01-20 12:36:02,purchase,338.94,0
12027,2024-01-20 12:36:39,signup,418.13,1
12028,2024-01-20 12:37:16,click,497.32,0
12029,2024-01-20 12:37:53,view,576.51,1
12030,2024-01-20 12:38:30,purchase,655.7,0
12031,2024-01-20 12:39:07,signup,734.89,1
12032,2024-01-20 12:39:44,click,814.08,0
12033,2024-01-20 12:40:21,view,893.27,1
12034,2024-01-20 12:40:58,purchase,972.46,0
12035,2024-01-20 12:41:35,signup,51.65,1
12036,2024-01-20 12:42:12,click,130.84,0
12037,2024-01-20 12:42:49,view,210.03,1
12038,2024-01-20 12:43:26,purchase,289.22,0
12039,2024-01-20 12:44:03,signup,368.41,1
12040,2024-01-20 12:44:40,click,447.6,0
12041,2024-01-20 12:45:17,view,526.79,1
12042,2024-01-20 12:45:54,purchase,605.98,0
12043,2024-01-20 12:46:31,signup,685.17,1
12044,2024-01-20 12:47:08,click,764.36,0
12045,2024-01-20 12:47:45,view,843.55,1
12046,2024-01-20 12:48:22,purchase,922.74,0
12047,2024-01-20 12:48:59,signup,1.93,1
12048,2024-01-20 12:49:36,click,81.12,0
12049,2024-01-20 12:50:13,view,160.31,1
12050,2024-01-20 12:50:50,purchase,239.5,0
12051,2024-01-20 12:51:27,signup,318.69,1
12052,2024-01-20 12:52:04,click,397.88,0
12053,2024-01-20 12:52:41,view,477.07,1
12054,2024-01-20 12:53:18,purchase,556.26,0
12055,2024-01-20 12:53:55,signup,635.45,1
12056,2024-01-20 12:54:32,click,714.64,0
12057,2024-01-20 12:55:09,view,793.83,1
12058,2024-01-20 12:55:46,purchase,873.02,0
12059,2024-01-20 12:56:23,signup,952.21,1
12060,2024-01-20 12:57:00,click,31.4,0
12061,2024-01-20 12:57:37,view,110.59,1
12062,2024-01-20 12:58:14,purchase,189.78,0
12063,2024-01-20 12:58:51,signup,268.97,1
12064,2024-01-20 12:59:28,click,348.16,0
12065,2024-01-20 13:00:05,view,427.35,1
12066,2024-01-20 13:00:42,purchase,506.54,0
12067,2024-01-20 13:01:19,signup,585.73,1
12068,2024-01-20 13:01:56,click,664.92,0
12069,2024-01-20 13:02:33,view,744.11,1
12070,2024-01-20 13:03:10,purchase,823.3,0
12071,2024-01-20 13:03:47,signup,902.49,1
12072,2024-01-20 13:04:24,click,981.68,0
12073,2024-01-20 13:05:01,view,60.87,1
12074,2024-01-20 13:05:38,purchase,140.06,0
12075,2024-01-20 13:06:15,signup,219.25,1
12076,2024-01-20 13:06:52,click,298.44,0
12077,2024-01-20 13:07:29,view,377.63,1
12078,2024-01-20 13:08:06,purchase,456.82,0
12079,2024-01-20 13:08:43,signup,536.01,1
12080,2024-01-20 13:09:20,click,615.2,0
12081,2024-01-20 13:09:57,view,694.39,1
12082,2024-01-20 13:10:34,purchase,773.58,0
12083,2024-01-20 13:11:11,signup,852.77,1
12084,2024-01-20 13:11:48,click,931.96,0
12085,2024-01-20 13:12:25,view,11.15,1
12086,2024-01-20 13:13:02,purchase,90.34,0
12087,2024-01-20 13:13:39,signup,169.53,1
12088,2024-01-20 13:14:16,click,248.72,0
12089,2024-01-20 13:14:53,view,327.91,1
12090,2024-01-20 13:15:30,purchase,407.1,0
12091,2024-01-20 13:16:07,signup,486.29,1
12092,2024-01-20 13:16:44,click,565.48,0
12093,2024-01-20 13:17:21,view,644.67,1
12094,2024-01-20 13:17:58,purchase,723.86,0
12095,2024-01-20 13:18:35,signup,803.05,1
12096,2024-01-20 13:19:12,click,882.24,0
12097,2024-01-20 13:19:49,view,961.43,1
12098,2024-01-20 13:20:26,purchase,40.62,0
12099,2024-01-20 13:21:03,signup,119.81,1
12100,2024-01-20 13:21:40,click,199,0
12101,2024-01-20 13:22:17,view,278.19,1
12102,2024-01-20 13:22:54,purchase,357.38,0
12103,2024-01-20 13:23:31,signup,436.57,1
12104,2024-01-20 13:24:08,click,515.76,0
12105,2024-01-20 13:24:45,view,594.95,1
12106,2024-01-20 13:25:22,purchase,674.14,0
12107,2024-01-20 13:25:59,signup,753.33,1
12108,2024-01-20 13:26:36,click,832.52,0
12109,2024-01-20 13:27:13,view,911.71,1
12110,2024-01-20 13:27:50,purchase,990.9,0
12111,2024-01-20 13:28:27,signup,70.09,1
12112,2024-01-20 13:29:04,click,149.28,0
12113,2024-01-20 13:29:41,view,228.47,1
12114,2024-01-20 13:30:18,purchase,307.66,0
12115,2024-01-20 13:30:55,signup,386.85,1
12116,2024-01-20 13:31:32,click,466.04,0
12117,2024-01-20 13:32:09,view,545.23,1
12118,2024-01-20 13:32:46,purchase,624.42,0
12119,2024-01-20 13:33:23,signup,703.61,1
12120,2024-01-20 13:34:00,click,782.8,0
12121,2024-01-20 13:34:37,view,861.99,1
12122,2024-01-20 13:35:14,purchase,941.18,0
12123,2024-01-20 13:35:51,signup,20.37,1
12124,2024-01-20 13:36:28,click,99.56,0
12125,2024-01-20 13:37:05,view,178.75,1
12126,2024-01-20 13:37:42,purchase,257.94,0
12127,2024-01-20 13:38:19,signup,337.13,1
12128,2024-01-20 13:38:56,click,416.32,0
12129,2024-01-20 13:39:33,view,495.51,1
12130,2024-01-20 13:40:10,purchase,574.7,0
12131,2024-01-20 13:40:47,signup,653.89,1
12132,2024-01-20 13:41:24,click,733.08,0
12133,2024-01-20 13:42:01,view,812.27,1
12134,2024-01-20 13:42:38,purchase,891.46,0
12135,2024-01-20 13:43:15,signup,970.65,1
12136,2024-01-20 13:43:52,click,49.84,0
12137,2024-01-20 13:44:29,view,129.03,1
12138,2024-01-20 13:45:06,purchase,208.22,0
12139,2024-01-20 13:45:43,signup,287.41,1
12140,2024-01-20 13:46:20,click,366.6,0
12141,2024-01-20 13:46:57,view,445.79,1
12142,2024-01-20 13:47:34,purchase,524.98,0
12143,2024-01-20 13:48:11,signup,604.17,1
12144,2024-01-20 13:48:48,click,683.36,0
12145,2024-01-20 13:49:25,view,762.55,1
12146,2024-01-20 13:50:02,purchase,841.74,0
12147,2024-01-20 13:50:39,signup,920.93,1
12148,2024-01-20 13:51:16,click,0.12,0
12149,2024-01-20 13:51:53,view,79.31,1
12150,2024-01-20 13:52:30,purchase,158.5,0
12151,2024-01-20 13:53:07,signup,237.69,1
12152,2024-01-20 13:53:44,click,316.88,0
12153,2024-01-20 13:54:21,view,396.07,1
12154,2024-01-20 13:54:58,purchase,475.26,0
12155,2024-01-20 13:55:35,signup,554.45,1
12156,2024-01-20 13:56:12,click,633.64,0
12157,2024-01-20 13:56:49,view,712.83,1
12158,2024-01-20 13:57:26,purchase,792.02,0
12159,2024-01-20 13:58:03,signup,871.21,1
12160,2024-01-20 13:58:40,click,950.4,0
12161,2024-01-20 13:59:17,view,29.59,1
12162,2024-01-20 13:59:54,purchase,108.78,0
12163,2024-01-20 14:00:31,signup,187.97,1
12164,2024-01-20 14:01:08,click,267.16,0
12165,2024-01-20 14:01:45,view,346.35,1
12166,2024-01-20 14:02:22,purchase,425.54,0
12167,2024-01-20 14:02:59,signup,504.73,1
12168,2024-01-20 14:03:36,click,583.92,0
12169,2024-01-20 14:04:13,view,663.11,1
12170,2024-01-20 14:04:50,purchase,742.3,0
12171,2024-01-20 14:05:27,signup,821.49,1
12172,2024-01-20 14:06:04,click,900.68,0
12173,2024-01-20 14:06:41,view,979.87,1
12174,2024-01-20 14:07:18,purchase,59.06,0
12175,2024-01-20 14:07:55,signup,138.25,1
12176,2024-01-20 14:08:32,click,217.44,0
12177,2024-01-20 14:09:09,view,296.63,1
12178,2024-01-20 14:09:46,purchase,375.82,0
12179,2024-01-20 14:10:23,signup,455.01,1
12180,2024-01-20 14:11:00,click,534.2,0
12181,2024-01-20 14:11:37,view,613.39,1
12182,2024-01-20 14:12:14,purchase,692.58,0
12183,2024-01-20 14:12:51,signup,771.77,1
12184,2024-01-20 14:13:28,click,850.96,0
12185,2024-01-20 14:14:05,view,930.15,1
12186,2024-01-20 14:14:42,purchase,9.34,0
12187,2024-01-20 14:15:19,signup,88.53,1
12188,2024-01-20 14:15:56,click,167.72,0
12189,2024-01-20 14:16:33,view,246.91,1
12190,2024-01-20 14:17:10,purchase,326.1,0
12191,2024-01-20 14:17:47,signup,405.29,1
12192,2024-01-20 14:18:24,click,484.48,0
12193,2024-01-20 14:19:01,view,563.67,1
12194,2024-01-20 14:19:38,purchase,642.86,0
12195,2024-01-20 14:20:15,signup,722.05,1
12196,2024-01-20 14:20:52,click,801.24,0
12197,2024-01-20 14:21:29,view,880.43,1
12198,2024-01-20 14:22:06,purchase,959.62,0
12199,2024-01-20 14:22:43,signup,38.81,1
12200,2024-01-20 14:23:20,click,118,0
12201,2024-01-20 14:23:57,view,197.19,1
12202,2024-01-20 14:24:34,purchase,276.38,0
12203,2024-01-20 14:25:11,signup,355.57,1
12204,2024-01-20 14:25:48,click,434.76,0
12205,2024-01-20 14:26:25,view,513.95,1
12206,2024-01-20 14:27:02,purchase,593.14,0
12207,2024-01-20 14:27:39,signup,672.33,1
12208,2024-01-20 14:28:16,click,751.52,0
12209,2024-01-20 14:28:53,view,830.71,1
12210,2024-01-20 14:29:30,purchase,909.9,0
12211,2024-01-20 14:30:07,signup,989.09,1
12212,2024-01-20 14:30:44,click,68.28,0
12213,2024-01-20 14:31:21,view,147.47,1
12214,2024-01-20 14:31:58,purchase,226.66,0
12215,2024-01-20 14:32:35,signup,305.85,1
12216,2024-01-20 14:33:12,click,385.04,0
12217,2024-01-20 14:33:49,view,464.23,1
12218,2024-01-20 14:34:26,purchase,543.42,0
12219,2024-01-20 14:35:03,signup,622.61,1
12220,2024-01-20 14:35:40,click,701.8,0
12221,2024-01-20 14:36:17,view,780.99,1
12222,2024-01-20 14:36:54,purchase,860.18,0
12223,2024-01-20 14:37:31,signup,939.37,1
12224,2024-01-20 14:38:08,click,18.56,0
12225,2024-01-20 14:38:45,view,97.75,1
12226,2024-01-20 14:39:22,purchase,176.94,0
12227,2024-01-20 14:39:59,signup,256.13,1
12228,2024-01-20 14:40:36,click,335.32,0
12229,2024-01-20 14:41:13,view,414.51,1
12230,2024-01-20 14:41:50,purchase,493.7,0
12231,2024-01-20 14:42:27,signup,572.89,1
12232,2024-01-20 14:43:04,click,652.08,0
12233,2024-01-20 14:43:41,view,731.27,1
12234,2024-01-20 14:44:18,purchase,810.46,0
12235,2024-01-20 14:44:55,signup,889.65,1
12236,2024-01-20 14:45:32,click,968.84,0
12237,2024-01-20 14:46:09,view,48.03,1
12238,2024-01-20 14:46:46,purchase,127.22,0
12239,2024-01-20 14:47:23,signup,206.41,1
12240,2024-01-20 14:48:00,click,285.6,0
12241,2024-01-20 14:48:37,view,364.79,1
12242,2024-01-20 14:49:14,purchase,443.98,0
12243,2024-01-20 14:49:51,signup,523.17,1
12244,2024-01-20 14:50:28,click,602.36,0
12245,2024-01-20 14:51:05,view,681.55,1
12246,2024-01-20 14:51:42,purchase,760.74,0
12247,2024-01-20 14:52:19,signup,839.93,1
12248,2024-01-20 14:52:56,click,919.12,0
12249,2024-01-20 14:53:33,view,998.31,1
12250,2024-01-20 14:54:10,purchase,77.5,0
12251,2024-01-20 14:54:47,signup,156.69,1
12252,2024-01-20 14:55:24,click,235.88,0
12253,2024-01-20 14:56:01,view,315.07,1
12254,2024-01-20 14:56:38,purchase,394.26,0
12255,2024-01-20 14:57:15,signup,473.45,1
12256,2024-01-20 14:57:52,click,552.64,0
12257,2024-01-20 14:58:29,view,631.83,1
12258,2024-01-20 14:59:06,purchase,711.02,0
12259,2024-01-20 14:59:43,signup,790.21,1
12260,2024-01-20 15:00:20,click,869.4,0
12261,2024-01-20 15:00:57,view,948.59,1
12262,2024-01-20 15:01:34,purchase,27.78,0
12263,2024-01-20 15:02:11,signup,106.97,1
12264,2024-01-20 15:02:48,click,186.16,0
12265,2024-01-20 15:03:25,view,265.35,1
12266,2024-01-20 15:04:02,purchase,344.54,0
12267,2024-01-20 15:04:39,signup,423.73,1
12268,2024-01-20 15:05:16,click,502.92,0
12269,2024-01-20 15:05:53,view,582.11,1
12270,2024-01-20 15:06:30,purchase,661.3,0
12271,2024-01-20 15:07:07,signup,740.49,1
12272,2024-01-20 15:07:44,click,819.68,0
12273,2024-01-20 15:08:21,view,898.87,1
12274,2024-01-20 15:08:58,purchase,978.06,0
12275,2024-01-20 15:09:35,signup,57.25,1
12276,2024-01-20 15:10:12,click,136.44,0
12277,2024-01-20 15:10:49,view,215.63,1
12278,2024-01-20 15:11:26,purchase,294.82,0
12279,2024-01-20 15:12:03,signup,374.01,1
12280,2024-01-20 15:12:40,click,453.2,0
12281,2024-01-20 15:13:17,view,532.39,1
12282,2024-01-20 15:13:54,purchase,611.58,0
12283,2024-01-20 15:14:31,signup,690.77,1
12284,2024-01-20 15:15:08,click,769.96,0
12285,2024-01-20 15:15:45,view,849.15,1
12286,2024-01-20 15:16:22,purchase,928.34,0
12287,2024-01-20 15:16:59,signup,7.53,1
12288,2024-01-20 15:17:36,click,86.72,0
12289,2024-01-20 15:18:13,view,165.91,1
12290,2024-01-20 15:18:50,purchase,245.1,0
12291,2024-01-20 15:19:27,signup,324.29,1
12292,2024-01-20 15:20:04,click,403.48,0
12293,2024-01-20 15:20:41,view,482.67,1
12294,2024-01-20 15:21:18,purchase,561.86,0
12295,2024-01-20 15:21:55,signup,641.05,1
12296,2024-01-20 15:22:32,click,720.24,0
12297,2024-01-20 15:23:09,view,799.43,1
12298,2024-01-20 15:23:46,purchase,878.62,0
12299,2024-01-20 15:24:23,signup,957.81,1
12300,2024-01-20 15:25:00,click,37,0
12301,2024-01-20 15:25:37,view,116.19,1
12302,2024-01-20 15:26:14,purchase,195.38,0
12303,2024-01-20 15:26:51,signup,274.57,1
12304,2024-01-20 15:27:28,click,353.76,0
12305,2024-01-20 15:28:05,view,432.95,1
12306,2024-01-20 15:28:42,purchase,512.14,0
12307,2024-01-20 15:29:19,signup,591.33,1
12308,2024-01-20 15:29:56,click,670.52,0
12309,2024-01-20 15:30:33,view,749.71,1
12310,2024-01-20 15:31:10,purchase,828.9,0
12311,2024-01-20 15:31:47,signup,908.09,1
12312,2024-01-20 15:32:24,click,987.28,0
12313,2024-01-20 15:33:01,view,66.47,1
12314,2024-01-20 15:33:38,purchase,145.66,0
12315,2024-01-20 15:34:15,signup,224.85,1
12316,2024-01-20 15:34:52,click,304.04,0
12317,2024-01-20 15:35:29,view,383.23,1
12318,2024-01-20 15:36:06,purchase,462.42,0
12319,2024-01-20 15:36:43,signup,541.61,1
12320,2024-01-20 15:37:20,click,620.8,0
12321,2024-01-20 15:37:57,view,699.99,1
12322,2024-01-20 15:38:34,purchase,779.18,0
12323,2024-01-20 15:39:11,signup,858.37,1
12324,2024-01-20 15:39:48,click,937.56,0
12325,2024-01-20 15:40:25,view,16.75,1
12326,2024-01-20 15:41:02,purchase,95.94,0
12327,2024-01-20 15:41:39,signup,175.13,1
12328,2024-01-20 15:42:16,click,254.32,0
12329,2024-01-20 15:42:53,view,333.51,1
12330,2024-01-20 15:43:30,purchase,412.7,0
12331,2024-01-20 15:44:07,signup,491.89,1
12332,2024-01-20 15:44:44,click,571.08,0
12333,2024-01-20 15:45:21,view,650.27,1
12334,2024-01-20 15:45:58,purchase,729.46,0
12335,2024-01-20 15:46:35,signup,808.65,1
12336,2024-01-20 15:47:12,click,887.84,0
12337,2024-01-20 15:47:49,view,967.03,1
12338,2024-01-20 15:48:26,purchase,46.22,0
12339,2024-01-20 15:49:03,signup,125.41,1
12340,2024-01-20 15:49:40,click,204.6,0
12341,2024-01-20 15:50:17,view,283.79,1
12342,2024-01-20 15:50:54,purchase,362.98,0
12343,2024-01-20 15:51:31,signup,442.17,1
12344,2024-01-20 15:52:08,click,521.36,0
12345,2024-01-20 15:52:45,view,600.55,1
12346,2024-01-20 15:53:22,purchase,679.74,0
12347,2024-01-20 15:53:59,signup,758.93,1
12348,2024-01-20 15:54:36,click,838.12,0
12349,2024-01-20 15:55:13,view,917.31,1
12350,2024-01-20 15:55:50,purchase,996.5,0
12351,2024-01-20 15:56:27,signup,75.69,1
12352,2024-01-20 15:57:04,click,154.88,0
12353,2024-01-20 15:57:41,view,234.07,1
12354,2024-01-20 15:58:18,purchase,313.26,0
12355,2024-01-20 15:58:55,signup,392.45,1
12356,2024-01-20 15:59:32,click,471.64,0
12357,2024-01-20 16:00:09,view,550.83,1
12358,2024-01-20 16:00:46,purchase,630.02,0
12359,2024-01-20 16:01:23,signup,709.21,1
12360,2024-01-20 16:02:00,click,788.4,0
12361,2024-01-20 16:02:37,view,867.59,1
12362,2024-01-20 16:03:14,purchase,946.78,0
12363,2024-01-20 16:03:51,signup,25.97,1
12364,2024-01-20 16:04:28,click,105.16,0
12365,2024-01-20 16:05:05,view,184.35,1
12366,2024-01-20 16:05:42,purchase,263.54,0
12367,2024-01-20 16:06:19,signup,342.73,1
12368,2024-01-20 16:06:56,click,421.92,0
12369,2024-01-20 16:07:33,view,501.11,1
12370,2024-01-20 16:08:10,purchase,580.3,0
12371,2024-01-20 16:08:47,signup,659.49,1
12372,2024-01-20 16:09:24,click,738.68,0
12373,2024-01-20 16:10:01,view,817.87,1
12374,2024-01-20 16:10:38,purchase,897.06,0
12375,2024-01-20 16:11:15,signup,976.25,1
12376,2024-01-20 16:11:52,click,55.44,0
12377,2024-01-20 16:12:29,view,134.63,1
12378,2024-01-20 16:13:06,purchase,213.82,0
12379,2024-01-20 16:13:43,signup,293.01,1
12380,2024-01-20 16:14:20,click,372.2,0
12381,2024-01-20 16:14:57,view,451.39,1
12382,2024-01-20 16:15:34,purchase,530.58,0
12383,2024-01-20 16:16:11,signup,609.77,1
12384,2024-01-20 16:16:48,click,688.96,0
12385,2024-01-20 16:17:25,view,768.15,1
12386,2024-01-20 16:18:02,purchase,847.34,0
12387,2024-01-20 16:18:39,signup,926.53,1
12388,2024-01-20 16:19:16,click,5.72,0
12389,2024-01-20 16:19:53,view,84.91,1
12390,2024-01-20 16:20:30,purchase,164.1,0
12391,2024-01-20 16:21:07,signup,243.29,1
12392,2024-01-20 16:21:44,click,322.48,0
12393,2024-01-20 16:22:21,view,401.67,1
12394,2024-01-20 16:22:58,purchase,480.86,0
12395,2024-01-20 16:23:35,signup,560.05,1
12396,2024-01-20 16:24:12,click,639.24,0
12397,2024-01-20 16:24:49,view,718.43,1
12398,2024-01-20 16:25:26,purchase,797.62,0
12399,2024-01-20 16:26:03,signup,876.81,1
12400,2024-01-20 16:26:40,click,956,0
12401,2024-01-20 16:27:17,view,35.19,1
12402,2024-01-20 16:27:54,purchase,114.38,0
12403,2024-01-20 16:28:31,signup,193.57,1
12404,2024-01-20 16:29:08,click,272.76,0
12405,2024-01-20 16:29:45,view,351.95,1
12406,2024-01-20 16:30:22,purchase,431.14,0
12407,2024-01-20 16:30:59,signup,510.33,1
12408,2024-01-20 16:31:36,click,589.52,0
12409,2024-01-20 16:32:13,view,668.71,1
12410,2024-01-20 16:32:50,purchase,747.9,0
12411,2024-01-20 16:33:27,signup,827.09,1
12412,2024-01-20 16:34:04,click,906.28,0
12413,2024-01-20 16:34:41,view,985.47,1
